VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
154012,"128 DREAM FOUNTAIN CORPORATION","STORE CONSIGNOR","MEN'S SHOES,MEN'S SHOES DS"
200057,"13 P M ENTERPRISES",OUTRIGHT,TOYS
194178,"1770 GARMENTS CORP","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,MEN'S WEAR DS,WOMEN'S WEAR 1 DS"
200152,"21ST CENTURY TRADING",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
204209,"24 CONCEPTS SPECIALIST INC","STORE CONSIGNOR",TOYS
204220,"2L.O.G. INC","STORE CONSIGNOR","KIDS' ACCESSORIES,TOYS,KIDS' ACCESSORIES DS"
204172,"3C DISTRIBUTORS INTERNATIONAL INC","STORE CONSIGNOR",KITCHENWARE
200188,"3M PHILIPPINES INC",OUTRIGHT,"STATIONERY,WATSONS"
060164,"4D AND E ENTERPRISE",OUTRIGHT,LUGGAGE
060150,"4-R EXPORT/IMPORT",OUTRIGHT,"WOMEN'S WEAR 2"
194272,"7 CASTLES INC","STORE CONSIGNOR",KULTURA
050275,"8 COLORS ENTERPRISES INC",OUTRIGHT,"BABIES ACCS & FURN,WATSONS"
260342,"A B SOBERANO INTERNATIONAL CORP",OUTRIGHT,KULTURA
014270,"A&R FASHION HOUSE CORPORATION","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 1 DS"
260304,"A.G. CRAFTS EXPORT",OUTRIGHT,KULTURA
014311,"A.L. AMIZADE MARKETING, INC.","STORE CONSIGNOR","WOMEN'S SHOES,WOMEN'S SHOES DS"
010533,"A.N.C. (SUMMA) TRDG CORP",OUTRIGHT,WATSONS
010839,"AA ALUMINUM SUPPLY  INC",OUTRIGHT,HARDWARE
260293,"AAA PIG & DRAGON INC",OUTRIGHT,"KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS"
260130,"ABBIE TRADING",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 3"
014277,"ABC DECOR CENTER","STORE CONSIGNOR","OUR HOME"
014264,"ABELARDO LAZO'S CREATION CO","STORE CONSIGNOR","WOMEN'S WEAR 3,WOMEN'S WEAR 3 DS"
010088,"ABENES SHELLCRAFT",OUTRIGHT,KULTURA
014011,"ABLE MUSIC INTERNATIONAL INCORPORATED","STORE CONSIGNOR","MUSIC N VIDEO"
260406,"ABS-CBN CORPORATION",OUTRIGHT,"BOYS TEENS' WEAR"
014292,"ABS-CBN FILM PRODUCTIONS, INC.","STORE CONSIGNOR","MUSIC N VIDEO,STATIONERY"
260268,"ABUNDANCIA TRADING IMPORT AND EXPORT",OUTRIGHT,"WOMEN'S WEAR 3"
014018,"ABUNDANT APPAREL INC","STORE CONSIGNOR","GIRLS TEENS' WEAR,GIRLS' TEEN WEAR DS"
014243,"ACCENTI FASHION HOUSE INC","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 3,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 3 DS"
260305,"ACCM FURNITURE",OUTRIGHT,"OUR HOME"
014229,"ACENTO COLLECCION INCORPORATED","STORE CONSIGNOR",KULTURA
260273,"ACQUISITIONS INDUSTRIAL CORPORATION",OUTRIGHT,"BABIES ACCS & FURN,OUR HOME"
260229,"ACRO-TEAM INC",OUTRIGHT,HARDWARE
010752,"ACTION HOUSE INTERNATIONAL",OUTRIGHT,"STATIONERY,SNACKS"
260253,"ADALIA DIVINAGRACIA CRAFTY SOUVENIR SHOP",OUTRIGHT,KULTURA
260292,"ADAM ESLI LZ ENTERPRISE",OUTRIGHT,SNACKS
010962,"ADECS INTERNATIONAL CORPORATION",OUTRIGHT,STATIONERY
014285,"ADENIP INC","STORE CONSIGNOR","WOMEN'S WEAR 1,GIRLS TEENS' WEAR,WOMEN'S WEAR 1 DS,GIRLS' TEEN WEAR DS"
260430,"ADP PHARMA CORPORATION",OUTRIGHT,WATSONS
260338,"ADVANCE UNIFLEX TECHNOLOGY INCORPORATED",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES,GUAM ISLAND"
014110,"ADVENTURE STAR CORPORATION","STORE CONSIGNOR","MEN'S SHOES,MEN'S SHOES DS"
260179,"AEONYX MARKETING CORPORATION",OUTRIGHT,HARDWARE
014310,"AESTHETIQUE SOLUTIONS MANILA INC.","STORE CONSIGNOR",WATSONS
014295,"AGC SKIN CARE, INC.","STORE CONSIGNOR",WATSONS
260404,"AGENTI INC.",OUTRIGHT,"MEN'S ACCESSORIES,KIDS' ACCESSORIES"
260177,"AGILE SUPPLY CHAIN EXPERTS INC",OUTRIGHT,SNACKS
260391,"AGUACATE MARKETING CORP.",OUTRIGHT,SNACKS
014293,"AIRBRIDGE SPORTS PLUS INC.","STORE CONSIGNOR","MEN'S SHOES,MEN'S SHOES DS"
260423,"AISHA-FIL FOODS, INC.",OUTRIGHT,KULTURA
260394,"AJAS HANDICRAFTS",OUTRIGHT,KULTURA
014273,"AJME ENTERPRISES","STORE CONSIGNOR",WATSONS
260409,"AKADEMI CORPORATION",OUTRIGHT,"MEN'S ACCESSORIES"
014304,"AKLAN FIBERS, ARTS & CRAFTS COMPANY","STORE CONSIGNOR",KULTURA
014280,"AKME PUBLISHING GROUP CORP","STORE CONSIGNOR","MUSIC N VIDEO"
014217,"AKT!V SPORTS INC","STORE CONSIGNOR","MEN'S SHOES,SPORTS CENTRAL,MEN'S SHOES DS"
260400,"ALANO-LEES FOOD MANUFACTURING",OUTRIGHT,SNACKS
014228,"ALBAY PILINUT CANDY - OLD","STORE CONSIGNOR",KULTURA
014236,"ALBISA INC","STORE CONSIGNOR","KULTURA,SNACKS"
260264,"ALCON INDUSTRIES INCORPORATED",OUTRIGHT,KULTURA
010635,"ALDRIL PHARMACEUTICALS INC",OUTRIGHT,WATSONS
010074,"ALEXANDER COTTON MILLS  INCORPORATED",OUTRIGHT,"LINENS AND ACCESSORIES"
260366,"ALIRAHMA TRADING",OUTRIGHT,KULTURA
014279,"ALL FOR PETS EVENTS MANAGEMENT","STORE CONSIGNOR","PET EXPRESS"
014241,"ALLIE CANINE COUTURE SUPPLY","STORE CONSIGNOR","PET EXPRESS"
014128,"ALLIED CONCRETE PRODUCTS INC","STORE CONSIGNOR",HARDWARE
010457,"ALLIED EXPRESS INTERNATIONAL IMPORTEXPORT INC",OUTRIGHT,WATSONS
014265,"ALLSCRIPT ESTABLISHMENT INC","STORE CONSIGNOR","MUSIC N VIDEO,STATIONERY"
010974,"ALLYSON ENTERPRISES",OUTRIGHT,"STORAGE AND ORGANIZER,DECOR AND ACCESSORIES,HARDWARE"
260296,"ALMA-VICTORIA'S DRESS SHOP",OUTRIGHT,"PET EXPRESS"
014318,"ALMOND TOUCH ENTERPRISES","STORE CONSIGNOR",KULTURA
014257,"AM GLOBAL WORKS MARKETING CORP","STORE CONSIGNOR",KULTURA
014319,"AMAERU INC.","STORE CONSIGNOR",WATSONS
260262,"AMAGREEN TRADING CORPORATION",OUTRIGHT,"WOMEN'S WEAR 3"
260341,"AMAZING HOPE SCARVES INC",OUTRIGHT,KULTURA
260349,"AMBICA INTERNATIONAL CORPORATION",OUTRIGHT,WATSONS
260332,"AMELIA ANN TRADING",OUTRIGHT,KULTURA
010582,"AMERICAN DENTAL PRODUCTS INC",OUTRIGHT,WATSONS
260143,"AMIRA PHARMA INC",OUTRIGHT,WATSONS
010904,"AMN SHIELD INC",OUTRIGHT,HARDWARE
010898,"AMOS BOOKS INC",OUTRIGHT,STATIONERY
014148,"AMRITA MARKETING","STORE CONSIGNOR","BOYS TEENS' WEAR,MEN'S ACCESSORIES,BOYS' TEEN WEAR DS,MEN'S ACCESSORIES DS"
014219,"ANALOGSOUL INC","STORE CONSIGNOR","BOYS TEENS' WEAR,BOYS' TEEN WEAR DS"
010126,"ANASAZI MARKETING",OUTRIGHT,"MEN'S ACCESSORIES,KIDS' ACCESSORIES"
260378,"ANASTACIO L. PRODUCTS",OUTRIGHT,SNACKS
260246,"ANF SHOES AND BAGS INC",OUTRIGHT,"WOMEN'S SHOES"
260183,"ANG...BARO CO",OUTRIGHT,"MEN'S SHOES,MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BABIES' WEAR,BOYS TEENS' WEAR,WOMEN'S SHOES,SURPLUS SHOP,BAGS,LUGGAGE,KIDS' SHOES,WOMEN'S WEAR 3,SMART BUY"
014188,"ANGELI GLASS PRODUCT SPECIALTIES","STORE CONSIGNOR",KULTURA
010776,"ANGELICA MFG",OUTRIGHT,"LINENS AND ACCESSORIES"
010349,"ANGELIQUES CRAFTS",OUTRIGHT,"MEN'S ACCESSORIES,KULTURA,DECOR AND ACCESSORIES"
010991,"ANGELWHEEL INC.",OUTRIGHT,"BABIES ACCS & FURN,TOYS"
014274,"ANIBELA CORPORATION","STORE CONSIGNOR",WATSONS
260279,"ANKORWATT GENERAL MERCHANDISE",OUTRIGHT,"WOMEN'S WEAR 1,GIRLS TEENS' WEAR,SURPLUS SHOP,WOMEN'S WEAR 3"
010570,"ANNIE CANDY MANUFACTURING",OUTRIGHT,SNACKS
260257,"ANTIQUE DEVELOPMENT FOUNDATION INC",OUTRIGHT,KULTURA
260221,"ANTONELLA SHOES",OUTRIGHT,"WOMEN'S SHOES"
014227,"ANTONIO PUEO INCORPORADA","STORE CONSIGNOR",KULTURA
010326,"APEX IMPORTS MARKETING CORPORATION",OUTRIGHT,"MEN'S ACCESSORIES,STORAGE AND ORGANIZER,OUR HOME,TABLEWARE,DECOR AND ACCESSORIES,HARDWARE,STATIONERY,WATSONS"
010774,"APO MERCANTILE, INC.",OUTRIGHT,HARDWARE
014072,"APOLLO DESIGN & CONCEPTS INC","STORE CONSIGNOR",HARDWARE
260244,"APOLLOPLUS DISTRIBUTION INC",OUTRIGHT,WATSONS
260275,"APPLEGATE INTERNATIONAL CORPORATION",OUTRIGHT,KULTURA
260222,"APPROACH MERCHANDISING SERVICES INC",OUTRIGHT,"BABIES' WEAR"
260318,"APW HOME LINEN CORPORATION",OUTRIGHT,"LINENS AND ACCESSORIES"
260302,"APWR MARKETING",OUTRIGHT,WATSONS
014014,"AQUARIUS RECORDS & TAPES","STORE CONSIGNOR","MEN'S SHOES,MUSIC N VIDEO,MEN'S SHOES DS"
014283,"ARANY COMPANY INC","STORE CONSIGNOR","FURNITURE & FIXTURES,CRATE AND BARREL"
014268,"ARCADRIAN MULTI GENERAL MERCHANDISE","STORE CONSIGNOR",GADGETS
260335,"ARCHCRETE BUILDERS INCORPORATED",OUTRIGHT,TOYS
010151,"ARCHIPELAGO TRADING",OUTRIGHT,"BABIES ACCS & FURN,FURNITURE & FIXTURES,KITCHENWARE,DECOR AND ACCESSORIES,HARDWARE"
260376,"ARCYA GLASS CORPORATION",OUTRIGHT,KULTURA
260230,"ARD ORGANICS",OUTRIGHT,WATSONS
014313,"ARGIA GLOBAL LINK, INC.","STORE CONSIGNOR","LUGGAGE,LUGGAGE DS"
260181,"ARIECE ENTERPRISE",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,BABIES' WEAR,BOYS TEENS' WEAR,KIDS' WEAR - BOYS,SURPLUS SHOP,WOMEN'S WEAR 3,SMART BUY"
014298,"ARK TRENDS INC","STORE CONSIGNOR","MEN'S SHOES,MEN'S SHOES DS"
014281,"ARMAN SALADA GARMENTS SUB CONTRACTINGSERVICES","STORE CONSIGNOR","SPORTS CENTRAL"
014307,"ARMSON FOODS CORPORATION","STORE CONSIGNOR",KULTURA
260333,"ARP LIME BOUTIQUE & GIFT SHOP",OUTRIGHT,KULTURA
010569,"ARPEL INTERNATIONAL MARKETINGCORPORATION",OUTRIGHT,SNACKS
260145,"ARRYTUZ HANDICRAFTS",OUTRIGHT,KULTURA
260357,"ART24 INC.",OUTRIGHT,KULTURA
014212,"ARTCHEM INDL SALES CORPORATION","STORE CONSIGNOR","BABIES ACCS & FURN"
014275,"ARTTOE INC.","STORE CONSIGNOR","OUR HOME,DECOR AND ACCESSORIES,CRATE AND BARREL"
014022,"ASADI CORPORATION","STORE CONSIGNOR","KIDS' SHOES,KIDS' SHOES DS"
260178,"ASIA CERAMICS CORPORATION",OUTRIGHT,"DECOR AND ACCESSORIES"
014238,"ASIA HOMELIFE NETWORK CORPORATION","STORE CONSIGNOR","HARDWARE,PET EXPRESS"
260233,"ASIA_PACIFIC FOOD PRODUCTS INC",OUTRIGHT,"SNACKS,WATSONS"
260300,"ASIA'S PERFECT GOODS TRADE VENTURE CO",OUTRIGHT,WATSONS
014230,"ASRON CORAL JEWELRY SHOP","STORE CONSIGNOR",KULTURA
014099,"ASTELTRADE CORPORATION","STORE CONSIGNOR","TOYS,CHARACTER SHOP"
010160,"ATHENI SALES CENTER INTERNATIONAL INC",OUTRIGHT,HARDWARE
260382,"ATLAS GLOBAL ADVANTAGE,INC.",OUTRIGHT,"SNACKS,WATSONS"
014041,"ATTITUDES APPAREL INC","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,MEN'S WEAR DS,WOMEN'S WEAR 1 DS"
260387,"AUDREY'S CONFECTIONERIES",OUTRIGHT,"KULTURA,SNACKS"
014262,"AUGUST ALLIANCE BUSINESS CORPORATION","STORE CONSIGNOR",HARDWARE
014051,"AU-REUS TRADING","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,MEN'S WEAR DS,WOMEN'S WEAR 1 DS"
260148,"AURORA HATS & CRAFTS",OUTRIGHT,"WOMEN'S ACCESSORIES"
014261,"AURORE BOREALE CORPORATION","STORE CONSIGNOR","WOMEN'S ACCESSORIES,WOMEN'S ACCESSORIES DS"
014084,"AUTHENTIC AMERICAN APPAREL INC","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,GIRLS TEENS' WEAR,BOYS TEENS' WEAR,MEN'S WEAR DS,WOMEN'S WEAR 1 DS,GIRLS' TEEN WEAR DS,BOYS' TEEN WEAR DS"
010118,"AV INDUSTRIES",OUTRIGHT,"KIDS' ACCESSORIES,TOYS"
014172,"AVANT GARDE GREETINGS INC","STORE CONSIGNOR",STATIONERY
010568,"AVANTI ASIA INC",OUTRIGHT,APPLIANCE
014145,"AVEL BACUDIO FASHION BOUTIQUE","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 2,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 2 DS"
010838,"AVENUE HARDWARE CORP",OUTRIGHT,HARDWARE
014252,"AYESHA GEMSTONES AND FASHION ACCESSORIES","STORE CONSIGNOR",KULTURA
014213,"A-Z DIRECT MARKETING INC","STORE CONSIGNOR","STATIONERY,WATSONS"
014251,"AZUREE INC","STORE CONSIGNOR",WATSONS
020525,"B & L WORLDWIDE MARKETING CORPORATION",OUTRIGHT,SNACKS
020439,"BABY IMPRESSIONS INTL INC",OUTRIGHT,"WOMEN'S ACCESSORIES,BABIES ACCS & FURN"
024054,"BABYME MERCHANDISING INCORPORATED","STORE CONSIGNOR","WOMEN'S ACCESSORIES,APPLIANCE,WATSONS,WOMEN'S ACCESSORIES DS"
024234,"BAG OF QUADRO M TRADING COMPANY","STORE CONSIGNOR","PET EXPRESS"
020457,"BAHAGHARI HANDICRAFT",OUTRIGHT,KULTURA
020556,"BAKER'S FIELD ENTERPRISES",OUTRIGHT,SNACKS
020500,"BALDOMERO MARIA MUSCOVADO MILLINGCORPORATION",OUTRIGHT,KULTURA
020168,"BAMBINO MARKETING CORPORATION",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
024124,"BANFU CORPORATION","STORE CONSIGNOR",HARDWARE
024204,"BANZER GROUP OF INDUSTRIES, INC.","STORE CONSIGNOR","WOMEN'S ACCESSORIES,WATSONS,WOMEN'S ACCESSORIES DS"
020787,"BARACHIEL ENTERPRISES",OUTRIGHT,"SNACKS,WATSONS"
020431,"BAREFOOT ALLIANCE SHOES CORPORATION",OUTRIGHT,"MEN'S SHOES,GIRLS TEENS' WEAR,WOMEN'S SHOES,WOMEN'S ACCESSORIES"
024201,"BAREFOOTWEAR INC","STORE CONSIGNOR","SPORTS CENTRAL"
020341,"BARGN FARMACEUTICI PHILS CO",OUTRIGHT,WATSONS
020006,"BASIC DISTRIBUTOR INCORPORATED",OUTRIGHT,WATSONS
024196,"BASIC LINK TRADING CORPORATION","STORE CONSIGNOR",HARDWARE
020481,"BASICWEAR EXPORT INC",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS"
024228,"BATANG BAYANI INTERNATIONAL INC.","STORE CONSIGNOR",TOYS
020448,"BATH BASICS AND SCRUBS INC.",OUTRIGHT,WATSONS
020419,"BAYCRAFTS JEWELRY",OUTRIGHT,KULTURA
020407,"BBH TRADING",OUTRIGHT,LUGGAGE
024200,"BCBL ENTERPRISES CORPORATION","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 3,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 3 DS"
024203,"BCCB ALTERATIONS EXPRESS INCORPORATED","STORE CONSIGNOR",OTHERS
020463,"BDKC HARDWARE",OUTRIGHT,HARDWARE
020539,"BEACCLO INC.",OUTRIGHT,"WOMEN'S ACCESSORIES,GUAM ISLAND"
020860,"BEAU SHOES MANUFACTURER",OUTRIGHT,"WOMEN'S SHOES"
020483,"BEAULIFE INC",OUTRIGHT,WATSONS
024227,"BEAUTY EIGHTYONE TRADING","STORE CONSIGNOR","DECOR AND ACCESSORIES,CRATE AND BARREL"
024157,"BEAUTY LANE PHILS INC","STORE CONSIGNOR",WATSONS
020559,"BEAUTY LIBRARY COSMETIC TRADING INC.",OUTRIGHT,WATSONS
024233,"BEAUTYPORT INC.","STORE CONSIGNOR",WATSONS
020472,"BEAUTYSHINE CORPORATION",OUTRIGHT,"WOMEN'S WEAR 2"
024065,"BEBE CALIFORNIE INDUSTRIES INC","STORE CONSIGNOR","KIDS' WEAR - GIRLS,WOMEN'S WEAR 2,KIDS' WEAR - BOYS,KIDS' WEAR - GIRLS DS,WOMEN'S WEAR 2 DS,KIDS' WEAR - BOYS DS"
020450,"BECAUSE, INC.",OUTRIGHT,"WOMEN'S WEAR 1"
024155,"BEL-AIR BRANDS INC","STORE CONSIGNOR",WATSONS
024198,"BELLA DIMAYUGA EVENTS INC","STORE CONSIGNOR","MUSIC N VIDEO"
020376,"BELLA TRADING AND SERVICES",OUTRIGHT,"WOMEN'S WEAR 1,KULTURA,WOMEN'S WEAR 3"
024189,"BELLEMARU CORPORATION","STORE CONSIGNOR",WATSONS
024248,"BELLEZZA CASA DESIGNS INC","STORE CONSIGNOR",KULTURA
020499,"BELL-KENZ PHARMA INC.",OUTRIGHT,WATSONS
024039,"BELMAN COMPANIA INCORPORADA","STORE CONSIGNOR",WATSONS
024022,"BELREWMOND TRADING INC","STORE CONSIGNOR",APPLIANCE
020561,"BENHAMS SHOE AND ACCESSORIESMANUFACTURING CORP.",OUTRIGHT,"WOMEN'S SHOES"
020838,"BENZRICH INTERNATIONAL MARKETING LTD CO",OUTRIGHT,STATIONERY
020441,"BERDESACO BAG MANUFACTURING",OUTRIGHT,KULTURA
020400,"BERJ MARKETING",OUTRIGHT,"WOMEN'S WEAR 1,BOYS TEENS' WEAR,WOMEN'S WEAR 3"
020178,"BERKSHIRE MARKETING CORPORATION",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - BOYS"
024186,"BEST APPREL INC","STORE CONSIGNOR","WOMEN'S ACCESSORIES,WOMEN'S ACCESSORIES DS"
020217,"BEST CHEMWORKS OPTIONS INC",OUTRIGHT,WATSONS
020332,"BEST DEAL MARKETING CORP.",OUTRIGHT,"TOYS,WATSONS"
020455,"BEST VALUE STOCKLOTS INC",OUTRIGHT,"BABIES' WEAR,GUAM ISLAND"
020490,"BESTBRANDS INC.",OUTRIGHT,HARDWARE
020603,"BESTEEL MERCHANDISING, INCORPORATED",OUTRIGHT,HARDWARE
020513,"BESTREND TRADING CORPORATION",OUTRIGHT,"BOYS TEENS' WEAR,SURPLUS SHOP,MEN'S ACCESSORIES,KULTURA,GUAM ISLAND"
020459,"BETANICA E ENTERPRISE, INC.",OUTRIGHT,WATSONS
020385,"BEVI BEAUTY ELEMENTS VENTURES INC",OUTRIGHT,WATSONS
020183,"B-FAR EASTERN SHELL CRAFT",OUTRIGHT,"KULTURA,DECOR AND ACCESSORIES"
024210,"BH FASHION RETAILERS INC","STORE CONSIGNOR","MEN'S WEAR,MEN'S WEAR DS"
020526,"BIALA AND RESURRECCION CORPORATION",OUTRIGHT,WATSONS
024238,"BIBILIKIM ENTERPRISES","STORE CONSIGNOR","PET EXPRESS"
020531,"BIBSCARE INC.",OUTRIGHT,"BABIES ACCS & FURN"
024197,"BICKMORE SALES CORPORATION","STORE CONSIGNOR","TEXTILE & NOTION"
020730,"BIG BEN MARKETING",OUTRIGHT,"MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,HARDWARE,TOYS,STATIONERY"
020238,"BIG BOX TRADING HOUSE INC",OUTRIGHT,"SURPLUS SHOP"
024202,"BIG C TRADING","STORE CONSIGNOR","PET EXPRESS"
020072,"BIG KING FURNITURE",OUTRIGHT,"STORAGE AND ORGANIZER,FURNITURE & FIXTURES,HARDWARE"
024209,"BIG MNM EVENTS AND ENTERTAINMENTPRODUCTION INC","STORE CONSIGNOR","MUSIC N VIDEO"
020337,"BIG PIX GRAPHIC SYSTEMS INC",OUTRIGHT,"SURPLUS SHOP"
024164,"BIGSIX INC","STORE CONSIGNOR","KULTURA,WATSONS"
024216,"BIJOUTERIE CONCEPTS INC","STORE CONSIGNOR","BRANDED ACCESSORIES,BRANDED ACCESSORIES DS"
024179,"BIJOUX PAR DEUX INC.","STORE CONSIGNOR",KULTURA
020427,"BIOGEN INTERNATIONAL PRODUCTS CORP",OUTRIGHT,WATSONS
020252,"BIOLINK PHARMA",OUTRIGHT,WATSONS
024177,"BIRTH RIGHT EXPONENTS TRADING CORP","STORE CONSIGNOR","KIDS' WEAR - GIRLS,KIDS' WEAR - GIRLS DS"
024145,"BLACK SHOP BOUTIQUE INC","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 1 DS"
024239,"BLAIR COSMETICS DISTRIBUTION INC.","STORE CONSIGNOR",WATSONS
020503,"BLAZING STAR GARMENTS",OUTRIGHT,"WOMEN'S WEAR 1,GIRLS TEENS' WEAR"
020542,"BLEUSTAR MANUFACTURING AND MARKETINGCORP",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
024053,"BLIMS FINE FURNITURE","STORE CONSIGNOR","OUR HOME,FURNITURE & FIXTURES"
020393,"BLOOMWORKS INC",OUTRIGHT,WATSONS
020317,"BLUEPRINT GRAPHIX CORP",OUTRIGHT,"KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BOYS TEENS' WEAR,KIDS' WEAR - BOYS,CHARACTER SHOP"
024099,"BLUETOOTH BOUTIQUE","STORE CONSIGNOR","WOMEN'S SHOES,WOMEN'S SHOES DS"
024230,"BLUSHINGCUPCAKES CAFE CORPORATION","STORE CONSIGNOR",KULTURA
024195,"BMP MERCHANDISING","STORE CONSIGNOR",SNACKS
024033,"BOBBY NOVENARIO INCORPORATED","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,KULTURA,WOMEN'S WEAR 3,MEN'S WEAR DS,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 3 DS"
020355,"BOB-MAR'S SHOES",OUTRIGHT,"WOMEN'S SHOES,KIDS' SHOES,KULTURA"
020324,"BOHOL COUNTRYSIDE SOUVENIR ENTS",OUTRIGHT,KULTURA
020241,"BOK N DIK MARKETING",OUTRIGHT,"WOMEN'S ACCESSORIES,LINENS AND ACCESSORIES,STATIONERY"
020428,"BON-ACE FASHION TOOLS INC",OUTRIGHT,KULTURA
020521,"BONJOURLAIT CORPORATION",OUTRIGHT,SNACKS
020327,"BOSS INTERNATIONAL COMPANY INC",OUTRIGHT,"BABIES ACCS & FURN,TOYS,WATSONS"
024206,"BOSTOON ROUND HEAD INC","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 1 DS"
020528,"BOTE CENTRAL INC",OUTRIGHT,KULTURA
020545,"BRANDBOOSTER CORPORATION",OUTRIGHT,"BOYS TEENS' WEAR"
020590,"BRAVADOS INTERNATIONAL CORPORATION",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,BABIES' WEAR,BOYS TEENS' WEAR,KIDS' WEAR - BOYS,WOMEN'S ACCESSORIES,STORAGE AND ORGANIZER,KULTURA,WOMEN'S WEAR 3,SMART BUY"
024175,"BRICKRODZ INTERNATIONAL CORP","STORE CONSIGNOR",TOYS
024224,"BRICKTOYS CORPORATION","STORE CONSIGNOR",TOYS
020479,"BRIGADA HEALTHLINE CORP",OUTRIGHT,WATSONS
024156,"BRIO ONE COMMERCIAL CORPORATION","STORE CONSIGNOR",WATSONS
024241,"BROADCHEM PHILIPPINES BIOPHARMACORPORATION","STORE CONSIGNOR","PET EXPRESS"
020482,"BROADCHEM ST. AMBROSE INTERNATIONALLIMITED CORP.",OUTRIGHT,KULTURA
020451,"BROOKESTONE STAR VENTURES INC",OUTRIGHT,"MEN'S ACCESSORIES"
020378,"BROOKLANDS INC",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,BAGS,LUGGAGE,KIDS' SHOES"
020529,"BRUNOLAB INC.",OUTRIGHT,WATSONS
024221,"BTM SOUTH COUNTRYSIDE HOME COLLECTIONSINC.","STORE CONSIGNOR","LINENS AND ACCESSORIES,CRATE AND BARREL"
020414,"BUBBLE'ZZ CHOICE GENERAL MERCHANDISE",OUTRIGHT,LUGGAGE
020152,"BUMA INT'L TRADING CORP",OUTRIGHT,KULTURA
024243,"BUNDELFKIM INTERNATIONAL MARKETING","STORE CONSIGNOR","BABIES ACCS & FURN"
020532,"BUNSOART INC",OUTRIGHT,KULTURA
024181,"BURDA NASYONAL COMPANY","STORE CONSIGNOR",KULTURA
020430,"BWC ENTERPRISE",OUTRIGHT,"MEN'S ACCESSORIES,HARDWARE,TOYS"
020470,"BYK ENTERPRISES",OUTRIGHT,"LINENS AND ACCESSORIES"
170123,"C & G STAR ASIA MARKETING INC",OUTRIGHT,WATSONS
034113,"C M T APPAREL PHILIPPINES INC","STORE CONSIGNOR","MEN'S WEAR,MEN'S WEAR DS"
030041,"C.A.L. DESIGN EXCELLENCE",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES"
030634,"C.B.B. CORPORATION",OUTRIGHT,"DECOR AND ACCESSORIES"
030397,"C.J. CRUZ GENERAL MERCHANDISE",OUTRIGHT,"MEN'S WEAR,KIDS' WEAR - GIRLS,BABIES' WEAR,MEN'S ACCESSORIES"
030689,"C.Y. GABRIEL COMMERCIAL",OUTRIGHT,WATSONS
030934,"CADILAC SHIRT MANUFACTURING",OUTRIGHT,"MEN'S WEAR,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,GUAM ISLAND"
170230,"CAELEN & CLYDE CLOTHINGS INC",OUTRIGHT,"WOMEN'S WEAR 1,GIRLS TEENS' WEAR"
170401,"CAJENIDA CORPORATION",OUTRIGHT,"KIDS' ACCESSORIES"
